course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,subject,ingreso_por_curso
434774,Options Trading Stocks: Proven Toolbox For Financial Success,True,195,7884,118,68,Intermediate Level,Business Finance,1537380
308690,Forex Trading A-Z™ - With LIVE Examples of Forex Trading,True,195,16900,2476,52,Beginner Level,Business Finance,3295500
888716,"Introduction to Finance, Accounting, Modeling and Valuation",True,200,11441,1118,61,All Levels,Business Finance,2288200
321410,Beginner to Pro in Excel: Financial Modeling and Valuation,True,195,22257,2697,138,All Levels,Business Finance,4340115
965832,The Complete Investment Banking Course 2017,True,195,8575,809,110,All Levels,Business Finance,1672125
648826,The Complete Financial Analyst Course 2017,True,195,24481,2347,174,All Levels,Business Finance,4773795
1035472,Python for Finance: Investment Fundamentals & Data Analytics,True,195,3811,278,103,All Levels,Business Finance,743145
1154754,Financial Modeling for Startups & Small Businesses,True,195,4991,137,79,Beginner Level,Business Finance,973245
627540,Options Trading - How to Win with Weekly Options,True,115,7489,1190,25,Intermediate Level,Business Finance,861235
301442,Black Algo Trading: Build Your Trading Robot,True,200,20195,1113,227,All Levels,Business Finance,4039000
640100,Accounting & Financial Statement Analysis: Complete Training,True,150,10042,594,43,All Levels,Business Finance,1506300
1247394,Cryptocurrency Trading: Complete Guide To Trading Altcoins,True,95,367,42,35,All Levels,Business Finance,34865
260470,Forex Robots: Expect To Earn 175% P.A. Forex Robot Included!,True,200,10603,872,42,All Levels,Business Finance,2120600
1214702,Three Steps Trading - Live Trading - Real Account,True,190,1197,11,46,All Levels,Business Finance,227430
848664,Option Trading for Rookies:  Understand Options Completely,True,150,2893,65,62,All Levels,Business Finance,433950
1142570,How I Learned Stock Trading (and How You Can Too),True,200,1580,12,53,Expert Level,Business Finance,316000
325834,Learn to Trade for Profit: Find and Trade Winning Stocks,True,95,10605,71,77,All Levels,Business Finance,1007475
411168,Trading Inside Bars - Master 1 Easy Pattern To Be Successful,True,125,2996,200,23,Intermediate Level,Business Finance,374500
885974,Four Fundamentals of Financial Planning,True,30,6219,23,20,All Levels,Business Finance,186570
1151092,Options Trading - Calendar Spread Course for Every Trader,True,200,1113,11,17,All Levels,Business Finance,222600
358326,Dividend Investing: Build Your Portfolio for a Better Future,True,60,8314,83,47,Beginner Level,Business Finance,498840
153210,Learn Accounting. Understand Business.,True,200,5572,123,33,Beginner Level,Business Finance,1114400
834836,How to Consistently Win Trading Stocks in 30 Days or Less,True,145,1433,169,15,Intermediate Level,Business Finance,207785
1171994,A Beginner's Guide to Quantopian Futures API,True,20,936,6,11,Intermediate Level,Business Finance,18720
1239068,How to Buy Cheap Options - Options Trading Pricing Model,True,200,658,2,19,All Levels,Business Finance,131600
985922,Excel Crash Course: Master Excel for Financial Analysis,True,105,8121,689,40,All Levels,Business Finance,852705
765562,"Comprehensive Guide to Financial Markets, Investing &Trading",True,60,4187,600,79,Beginner Level,Business Finance,251220
165964,Stock Trading Ninja: Complete System For Trading Success,True,155,9445,497,38,All Levels,Business Finance,1463975
855172,Hedge and Mutual Fund Careers: The Complete Guide,True,200,3255,340,102,All Levels,Business Finance,651000
258232,Algorithmic Trading In Forex: Create Your First Forex Robot!,True,185,7941,713,40,All Levels,Business Finance,1469085
994754,The Power Modeling Bootcamp: Advanced Excel in 10 Days,True,150,1680,158,76,All Levels,Business Finance,252000
43319,Options Trading Basics (3-Course Bundle),True,180,10100,985,45,Beginner Level,Business Finance,1818000
408440,How to Win 97% of Your Options Trades,True,125,5050,461,26,All Levels,Business Finance,631250
918688,How I Make Consistent Returns Trading Options,True,200,2310,162,26,All Levels,Business Finance,462000
308694,"Forex Strategies: Kelly Criterion, Larry Williams and more!",True,185,5528,506,32,All Levels,Business Finance,1022680
199450,"Elite Trend Trader: Learn To Trade Stocks, Options & Forex",True,125,6451,237,28,All Levels,Business Finance,806375
401784,Options Trading Introduction: Day Trade Stock Options,True,95,12394,218,30,Beginner Level,Business Finance,1177430
1122792,The Almost Perfect Options Trading Strategy System - Unique,True,200,1793,18,15,All Levels,Business Finance,358600
709500,Forex Trading -  Learn to Trade Forex Like the Banks,True,20,3223,240,23,All Levels,Business Finance,64460
285638,Learn to Trade for Profit:Trading with Japanese Candlesticks,True,60,16385,273,45,Beginner Level,Business Finance,983100
1135126,The Most Powerful Options Spread Trading Front Ratio Spread,True,200,1487,16,18,All Levels,Business Finance,297400
834558,What Finance Job is for You? Explanation of 14 Finance Roles,True,200,2951,232,60,All Levels,Business Finance,590200
551968,The Blueprint for Successful Stock Trading,True,120,2697,331,15,All Levels,Business Finance,323640
1005658,Trading for Beginners - Intermediate Level,True,150,3979,40,39,Beginner Level,Business Finance,596850
746432,Start Trading Stocks Using Technical Analysis!,True,25,3190,244,45,All Levels,Business Finance,79750
1057242,Learn How to Set Up an Incubator Hedge Fund - Step-by-Step,True,200,1406,71,54,Expert Level,Business Finance,281200
284118,VPS for Forex Trading - Protect Your Forex Robots,True,160,4252,225,24,All Levels,Business Finance,680320
302562,Introduction to Accounting: The Language of Business,True,20,11958,370,134,Beginner Level,Business Finance,239160
596598,Basic Excel for Basic Bookkeeping and Accounting,True,95,7743,340,33,Beginner Level,Business Finance,735585
860890,"Using 'The Greeks To Understand Options""",True,50,2134,55,5,All Levels,Business Finance,106700
951050,Trading Options For Consistent Returns: Calendar Spreads,True,200,1214,69,20,All Levels,Business Finance,242800
796450,How to Create Your Personal Budget,True,20,3870,53,10,All Levels,Business Finance,77400
502772,The Complete Value Investing Course: A Proven Approach,True,200,2146,212,49,All Levels,Business Finance,429200
1102462,FOREX Trading with Price Action,True,195,484,57,19,Beginner Level,Business Finance,94380
1062092,Emini ES Futures - Advanced Non Directional Options Trading,True,200,1057,15,14,All Levels,Business Finance,211400
891484,Forex Trading - Advanced Fundamental Analysis,True,20,1754,100,49,Intermediate Level,Business Finance,35080
1217064,How To Invest With Tiny Capital In Stocks ?,True,20,1239,5,6,Beginner Level,Business Finance,24780
382204,Learn How To Successfully Trade Stocks: In 5 Simple Steps,True,95,2493,276,108,All Levels,Business Finance,236835
308696,Forex MetaTrader 4: Master MT4 Like A Pro Forex Trader,True,150,2602,402,57,Beginner Level,Business Finance,390300
474928,Intermediate Options trading concepts for Stocks and Options,True,40,2000,30,9,All Levels,Business Finance,80000
1148774,Options Trading 101: The Basics,False,0,1514,66,11,Beginner Level,Business Finance,0
959144,Practical Accounts APP Overview,True,20,1361,1,14,Intermediate Level,Business Finance,27220
1233350,Bitcoin Profits for Beginners,True,100,61,18,30,Beginner Level,Business Finance,6100
572744,Trend Traders Club: How To Find And Trade Fast Moving Trends,True,75,1513,31,60,All Levels,Business Finance,113475
724062,Financial Statements Basics,True,20,1374,19,9,Beginner Level,Business Finance,27480
474212,High performance Stock Trading using key Options techniques,True,40,2103,15,6,All Levels,Business Finance,84120
771276,Introduction to Financial Statement Analysis,True,20,1480,25,25,Beginner Level,Business Finance,29600
388164,Basics of Economics (College Level),True,25,2516,12,20,All Levels,Business Finance,62900
133536,Stock Market Investing for Beginners,False,0,50855,2698,15,Beginner Level,Business Finance,0
655300,Accounting for Beginners : Learn Basics in under 1 Hour,True,50,1971,13,20,Beginner Level,Business Finance,98550
949504,Straddle Options Trading - Profit in Any Market Direction,True,200,837,9,19,All Levels,Business Finance,167400
265960,Fundamentals of Forex Trading,False,0,17160,620,23,All Levels,Business Finance,0
680044,"Binary Options: Trading Strategies, 90% Accuracy and Signals",True,195,1723,38,24,Beginner Level,Business Finance,335985
923616,Website Investing 101 - Buying & Selling Online Businesses,False,0,6811,151,51,All Levels,Business Finance,0
741898,Practical Accounts & Bookkeeping Automated Overview ,True,20,2060,17,30,All Levels,Business Finance,41200
381330,Live Account - ETF Trading System - Hacking The Stock Market,True,150,2318,19,16,All Levels,Business Finance,347700
545918,Stock Market Leverage: How to Start Trading Options Wisely,True,95,2153,14,13,Beginner Level,Business Finance,204535
191854,Stock Market Foundations,False,0,19339,794,9,Beginner Level,Business Finance,0
471546,Crash Course on Working Capital Management,True,20,3177,8,8,All Levels,Business Finance,63540
866584,Advanced Accounting A Complete Study for CA / CMA / CFA / CS,True,150,1535,16,462,All Levels,Business Finance,230250
889824,61% Profit In 1 Month - Crush Your Forex Trading Paradigm,True,20,1027,29,25,All Levels,Business Finance,20540
1191504,How to create a routine Trading,True,25,307,8,5,All Levels,Business Finance,7675
585752,"Forex Trading Secrets |MT4 Robot (EA) inside, no coding",True,150,2096,48,29,All Levels,Business Finance,314400
671578,Forex SOS Course: Trading Tweaks And Working Forex Strategy,True,50,1315,48,59,Beginner Level,Business Finance,65750
151668,Introduction to Financial Modeling,False,0,29167,1463,8,Intermediate Level,Business Finance,0
1105344,Quantitative Aptitude for Banking & Competitive Examinations,True,50,1056,1,42,All Levels,Business Finance,52800
44836,Option Spreads and Credit Spreads Bundle,True,180,2212,194,24,Expert Level,Business Finance,398160
840300,B Com Accountancy I (Paper ECO 02 IGNOU),True,50,2946,6,284,All Levels,Business Finance,147300
1100054,FOREX TRADING - Learn in a quick + profitable way + support,True,100,271,48,47,All Levels,Business Finance,27100
421054,Auditing Basics (Professional Course Level),True,25,3771,10,35,All Levels,Business Finance,94275
528784,Stock market Investing Encyclopedia: How to invest in stocks,True,200,3143,11,39,Intermediate Level,Business Finance,628600
637430,Learn the basics of preparing accounting statements,True,20,1951,30,20,Intermediate Level,Business Finance,39020
